"","s1_vc15","s10_vc15","s11_vc15","s12_vc15","s13_vc15","s14_vc15","s15_vc15","s16_vc15","s17_vc15","s18_vc15","s19_vc15","s2_vc15","s20_vc15","s21_vc15","s22_vc15","s23_vc15","s24_vc15","s25_vc15","s26_vc15","s27_vc15","s28_vc15","s29_vc15","s3_vc15","s30_vc15","s31_vc15","s32_vc15","s33_vc15","s34_vc15","s35_vc15","s36_vc15","s37_vc15","s38_vc15","s39_vc15","s4_vc15","s40_vc15","s41_vc15","s42_vc15","s43_vc15","s44_vc15","s45_vc15","s46_vc15","s47_vc15","s48_vc15","s49_vc15","s5_vc15","s50_vc15","s51_vc15","s52_vc15","s53_vc15","s54_vc15","s55_vc15","s56_vc15","s57_vc15","s58_vc15","s59_vc15","s6_vc15","s60_vc15","s61_vc15","s62_vc15","s63_vc15","s64_vc15","s7_vc15","s8_vc15","s9_vc15","s1_vc17","s10_vc17","s11_vc17","s12_vc17","s13_vc17","s14_vc17","s15_vc17","s16_vc17","s17_vc17","s18_vc17","s19_vc17","s2_vc17","s20_vc17","s21_vc17","s22_vc17","s23_vc17","s24_vc17","s25_vc17","s26_vc17","s27_vc17","s28_vc17","s29_vc17","s3_vc17","s30_vc17","s31_vc17","s32_vc17","s33_vc17","s34_vc17","s35_vc17","s36_vc17","s37_vc17","s38_vc17","s39_vc17","s4_vc17","s40_vc17","s41_vc17","s42_vc17","s43_vc17","s5_vc17","s6_vc17","s7_vc17","s8_vc17","s9_vc17","s1_vc18","s10_vc18","s11_vc18","s12_vc18","s13_vc18","s14_vc18","s15_vc18","s16_vc18","s17_vc18","s18_vc18","s19_vc18","s2_vc18","s20_vc18","s21_vc18","s22_vc18","s23_vc18","s24_vc18","s25_vc18","s26_vc18","s27_vc18","s28_vc18","s29_vc18","s3_vc18","s30_vc18","s31_vc18","s32_vc18","s33_vc18","s34_vc18","s35_vc18","s36_vc18","s37_vc18","s38_vc18","s39_vc18","s4_vc18","s40_vc18","s41_vc18","s42_vc18","s43_vc18","s44_vc18","s45_vc18","s5_vc18","s6_vc18","s7_vc18","s8_vc18","s9_vc18","s46_vc18"
"lm112 mapping",3165,19048,0,0,0,4258,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,15294,50330,1585,58624,1951,13452,32571,0,41710,0,0,8587,25919,0,21098,0,0,0,0,11091,0,0,0,23151,0,0,0,0,0,1287,0,0,45997,0,0,0,0,0,0,0,0,7478,81251,0,0,0,0,0,0,17981,0,22053,1244,5368,0,0,6124,0,0,0,0,16816,9449,21771,16266,0,0,0,0,0,0,0,0,0,3769,223,0,0,0,0,0,0,0,0,0,0,2582,0,0,0,0,0,20895,16483,7381,0,0,22414,857679,0,0,0,301930,0,24916,0,0,0,13201,0,0,2750,56259,155,0,10714,0,98858,0,846,8440,0,10328,0,0,0,0,0,0,565,152,2155
"lm113 mapping",834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,2780,125,3132,6076,13909,0,0,0,0,0,0,0,0,0,0,88790,0,0,0,0,0,4562,0,0,0,0,0,0,0,0,118093,0,0,0,18750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6285,0,0,0,0,0,0,0,0,4028,0,279,22794,0,0,0,0,0,0,0,0,0,286,0,175,0,0,0,0,0,0,0,0,2594,5307,0,0,0,0,6565,158,5924,39,119,0,3723,0,0,0,0,15,0,4350,0,0,0,2435,0,0,10,255,0,0,0,0,0,323667,993,0,0,1343,0,0,0,0,1269,423,0,8048,1739
"lm114 mapping",0,12551,0,383532,0,0,0,0,0,0,0,13432,0,0,0,0,215032,0,0,0,0,0,0,605,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7874,0,0,0,0,0,217911,0,10137,0,0,0,0,0,67625,0,0,254943,0,872,87598,0,0,0,0,0,0,0,0,7932,4390,0,0,0,0,0,0,0,23131,10461,10975,2470,0,125448,0,0,0,16355,0,0,0,0,5541,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,6334,11728,3445,1108,0,5666,4661,0,0,0,32,1699,0,0,0,0,3928,0,0,1596,0,37,0,38206,0,0,0,37,23396,1582,185,0,0,0,0,648,0,0,0,1003
"lm115 mapping",7678,5591,0,0,0,0,0,0,0,0,0,4933,0,0,0,29488,0,0,0,0,0,11151,11300,7590,31,2261,36,0,0,0,0,0,0,4934,0,0,0,0,0,0,0,0,0,0,9198,0,0,0,0,554,0,0,0,0,12938,0,0,24,0,0,0,0,1038,23773,0,0,3759,37949,0,0,0,0,19024,4089,0,0,0,0,0,0,0,0,7971,2087,2263,6137,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7768,6087,336,0,4745,71,0,616,0,7,0,0,0,0,0,2972,0,0,13,1145,15,0,0,22181,0,0,0,0,1549,874,0,0,0,27,0,0,0,0,6064
"lm116 mapping",26749,4463,7098,0,0,0,0,0,0,0,0,16271,0,0,0,0,0,0,5225,0,0,3769,20480,5231,772,648,55231,134,0,0,0,0,0,22405,0,0,0,0,0,0,0,0,0,0,28087,0,0,0,11543,0,796,0,69977,0,0,1037,1567,0,51734,0,0,0,2089,138,0,0,0,0,0,0,0,0,1559,11519,5532,0,0,8309,0,0,0,0,4451,20896,2560,11963,0,0,0,0,0,0,0,0,0,0,40,860,0,0,0,0,0,0,0,0,0,15282,5631,0,52416,0,0,2499,9087,2095,185,0,0,0,0,21,0,15,0,0,0,0,0,11518,0,0,16,0,8449,0,0,0,0,0,149,350,0,0,0,0,0,0,0,0,0,0,5346
"lm117 mapping",0,17601,0,0,0,0,0,0,0,0,0,5235,0,0,0,0,0,0,6110,0,0,0,7738,1076,13,0,26226,0,0,11349,0,98330,0,19703,0,178960,0,0,0,0,26244,0,0,0,18730,34249,0,0,0,63982,0,0,0,0,0,0,43,0,0,0,0,0,11523,5392,0,0,0,0,0,0,0,0,0,1258,8531,0,0,0,0,0,0,0,1009,11619,13174,2858,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,9947,0,0,0,0,0,133,9015,2374,988,0,4711,0,0,0,0,230,0,0,0,0,0,919,0,0,13,0,22,0,382,0,134,0,0,5103,0,803,0,0,0,0,0,0,0,0,857
"lm118 mapping",54,240,0,0,0,0,0,0,0,0,0,50,0,0,0,0,63497,0,0,0,0,0,0,3138,83,664,0,0,0,387,0,0,0,1277,0,0,0,0,126397,0,0,0,0,0,12574,0,0,0,0,0,96,0,0,0,0,0,526,44435,0,0,0,0,0,983,0,0,4792,0,0,0,0,0,0,2394,0,0,0,0,0,0,0,0,62904,8575,21784,0,0,435229,0,0,0,863,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,5122,0,0,0,0,0,1619,1119,562,563,0,6437,0,0,6438,0,0,0,1439,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,554
"lm119 mapping",21559,0,0,0,0,0,0,0,0,0,0,8558,0,0,0,80578,0,0,0,0,0,20771,5713,10465,0,0,19718,40561,0,0,0,3657,39681,14995,0,0,0,0,0,0,0,0,4190,0,9617,0,0,0,0,0,0,0,0,5944,1300,2475,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,4171,0,0,0,0,304546,6110,0,45835,8552,10177,0,8454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043,0,0,0,0,5236,5494,5876,3509,439,0,743,0,0,0,0,12,0,18,0,0,0,20270,0,0,2,0,11,0,0,0,0,1720,174,838,52,77,0,0,0,214,1629,0,0,0,3630
"lm120 mapping",1802,2186,0,0,0,0,0,0,0,0,0,5477,0,0,0,0,0,0,0,0,0,11489,3175,7292,0,0,7059,559,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,14379,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,578,0,94496,2568,0,0,0,0,0,0,0,5369,0,0,0,0,0,0,0,6921,4916,0,12196,0,2354,0,0,0,0,0,0,0,2697,0,0,0,0,0,0,0,0,0,0,0,19416,0,0,0,0,0,8,0,0,258,0,0,0,0,4162,0,0,0,0,0,0,0,18353,0,0,0,64,2,0,0,0,0,0,126,0,0,308,0,0,0,0,0,10396,0,0,652
"lm121 mapping",0,0,0,0,0,0,0,0,0,0,0,7079,0,0,0,0,0,0,0,0,0,10708,40030,2552,98088,0,0,9792,0,111769,0,0,0,2851,0,151608,0,0,0,0,9072,0,0,0,10336,4192,0,0,0,0,0,0,0,0,0,0,14309,0,0,0,0,0,5253,0,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,132,545,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,3480,6169,1551,359,0,0,0,0,16043,0,4,0,25057,0,0,0,907,0,0,9,0,25,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,970
"lm122 mapping",0,16019,0,0,2301,0,0,0,0,0,0,26786,0,0,0,0,0,0,0,0,0,4109,610,5754,0,242,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519567,0,0,0,4214,0,0,0,0,0,0,0,0,0,1183,2477,0,0,0,0,0,0,0,25,0,2759,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,0,0,0,2794,0,0,0,0,0,338,680,0,0,0,35196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm123 mapping",5590,2946,3720,0,0,685,0,0,0,0,0,183,0,0,0,47394,0,0,0,0,0,8126,1738,1772,0,234,120,0,0,0,0,0,0,10628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,4629,90,940,136,0,0,337,0,0,0,0,2142,0,0,0,0,0,0,0,0,5651,438,0,0,0,0,0,0,0,0,0,5489,3332,7704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12397,0,0,0,0,0,0,4167,263,499,0,1842,103,0,4,0,9,0,0,0,0,0,4063,0,0,3,51,7,0,0,0,0,13363,0,6,262,596,0,0,0,0,0,0,0,0,1254
"lm124 mapping",0,0,0,0,0,0,0,0,0,0,0,2344,0,0,0,0,0,0,0,0,0,3195,3640,1515,0,7221,13607,13281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5854,0,22687,0,0,0,0,0,0,446,0,0,0,485,111,0,0,0,0,0,0,0,3521,0,0,0,0,0,5839,2859,0,0,0,6168,0,0,0,0,8467,457,1559,13947,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,0,2028,0,0,0,1772,0,0,0,0,0,0,0,0,2301,0,2679,0,0,30016,0,0,0,13683,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,15966,0,0,0,0,0,0,0,0,1241
"lm125 mapping",64746,1301,0,0,0,16850,0,0,0,0,0,865,0,0,0,0,0,0,5166,0,0,21958,0,3911,276,0,6704,8,0,0,0,0,0,17431,0,0,0,0,0,0,0,0,0,0,3219,0,0,0,87121,3379,0,0,0,1939,987,1400,0,0,0,0,0,0,0,2044,0,0,5487,0,0,0,0,0,3910,6560,6781,0,0,6073,0,0,0,0,5844,3680,114,7331,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6243,0,0,0,0,0,8491,286,719,0,0,3847,0,0,0,0,1,0,0,0,0,0,911,0,0,0,0,32672,0,0,0,529,1580,0,0,715,104,0,0,0,0,0,0,0,0,1232
"lm126 mapping",59,3885,9132,0,0,4770,4095,0,0,0,0,20476,0,0,0,0,0,0,0,0,0,0,974,480,0,30,202,0,0,0,0,0,0,2856,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10703,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,4276,2295,0,0,3213,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,5,0,1181,0,0,0,16824,235,0,0,0,0,0,0,0,0,0,0,0
"lm127 mapping",248,0,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,0,0,0,0,199,5283,0,106,3106,2463,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,1097,4680,0,0,0,0,0,0,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,2921,0,0,0,0,0,0,3051,0,0,0,0,0,0,0,0,8121,3027,800,0,0,89,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6216,542,8,228,0,1948,0,0,0,0,2,0,0,0,0,0,7597,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm128 mapping",924,2147,0,0,0,1365,0,0,0,0,0,11192,0,0,0,0,0,0,0,0,0,5459,6727,4252,22822,1677,23265,0,0,15416,0,0,0,2259,0,4640,0,0,76201,0,0,0,0,0,8562,0,0,0,163130,0,0,0,3497,69,0,0,134,0,165,0,0,0,0,2241,0,0,0,0,0,0,0,0,2199,2263,0,0,0,0,0,0,0,0,18497,2177,159,4738,0,354,0,0,0,0,0,0,0,0,45,116,0,0,0,0,0,0,0,0,0,6182,0,0,0,0,0,8440,1618,2847,0,0,16723,0,0,0,0,4,0,0,0,0,0,4336,0,0,5,0,47,0,0,0,34,0,0,20,0,0,0,0,0,0,0,0,0,0,693
"lm129 mapping",81,186,0,0,0,45235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,6290,481,147,86,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,1883,0,0,0,0,0,0,0,0,0,1941,0,0,0,0,0,0,0,0,2158,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,634,41,0,0,0,0,0,0,5,0,0,0,0,0,2033,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
"lm130 mapping",2183,23048,0,0,0,0,2031,0,0,0,0,48248,0,0,0,0,0,0,0,37971,0,3964,17292,4241,815,1830,5628,36602,0,0,0,0,1887,0,0,0,0,0,0,0,0,0,0,0,14247,0,0,0,0,1823,0,4825,0,52921,40575,0,0,2560,0,0,0,0,1410,8011,0,0,0,0,0,0,0,0,21163,238,0,0,6887,0,0,0,0,32252,0,0,4996,5206,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,5861,0,0,0,0,0,1324,6344,5165,1754,0,3297,0,0,3558,0,31,914,0,0,0,0,15983,0,0,14570,0,14,0,1224,0,0,0,0,1060,0,1002,0,0,0,4,0,0,0,0,1447
"lm131 mapping",1195,6691,0,0,0,30419,0,0,0,0,0,7658,0,0,0,0,0,0,0,0,0,4591,0,1622,70,0,0,44156,0,0,0,718,17248,4270,0,0,0,0,0,0,0,0,5359,0,3083,0,0,48978,0,0,0,0,0,0,3389,0,0,0,0,0,0,0,0,2288,0,0,0,0,0,0,0,0,5587,0,2558,0,0,0,0,0,0,0,11546,4702,6916,3693,0,881,0,0,0,0,0,0,0,4652,0,22,0,0,0,0,0,0,0,0,0,10633,0,0,0,0,0,3512,0,473,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034
"lm132 mapping",65201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,19512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762,0,0,0,0,0,0,0,0,0,0,4044,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,10904,372,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,4035,0,0,0,0,0,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,850
"lm133 mapping",47864,0,0,0,0,14697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107276,8825,3846,0,0,5531,879894,0,0,0,0,50508,35082,0,0,0,0,238007,0,0,0,2147,0,7746,0,0,0,0,0,0,0,0,94757,0,0,0,0,0,0,0,0,0,9320,0,0,0,0,0,0,0,0,0,5871,6155,0,11131,7922,0,0,0,0,16471,11472,40609,18193,0,13370,0,0,0,0,8247,0,0,1183,21592,0,2635,0,0,0,0,14005,0,0,0,28827,0,0,0,0,0,3670,22522,565,3787,0,8564,7085,0,4865,0,40,0,135881,0,0,0,10294,0,0,0,90,228,0,44,0,311,0,10,541,0,4372,0,0,0,0,0,0,0,75,4612
"lm134 mapping",2549,14198,0,0,0,0,4178,0,0,0,0,13113,0,0,0,0,0,0,0,0,0,3383,0,5764,286,154,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,5056,0,0,0,0,13955,0,0,0,0,40115,0,0,0,0,0,0,0,0,3862,0,0,3854,54546,0,0,0,0,0,0,3110,5534,0,0,0,8297,0,0,2335,6844,9466,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653,0,0,0,0,0,0,1111,590,734,0,0,1825,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1496
"lm135 mapping",2965,788,0,0,0,1816,0,0,0,0,0,1675,0,0,0,44770,0,0,0,0,0,4855,29214,26871,0,1580,391,0,39997,0,0,0,922,15343,0,0,0,0,0,0,0,0,0,0,7739,0,0,0,0,10691,0,0,6959,0,5320,0,0,9310,343,0,0,0,36597,1816,0,0,1162,0,0,0,0,0,5337,2956,5184,0,0,5436,0,0,0,0,870,12377,0,7137,0,0,0,0,0,0,3420,0,0,0,2279,818,0,0,0,0,0,0,0,0,0,37261,0,0,0,0,0,2330,32473,9510,284,0,22873,9255,0,2889,0,464,0,0,0,0,0,8286,0,0,46,149,69,0,0,0,0,0,0,2878,0,0,0,0,0,0,0,0,0,135,1890
"lm136 mapping",3430,544,0,0,0,1280,0,0,0,0,0,5384,0,0,0,0,74263,0,0,0,0,4018,1239,7324,177,0,1422,0,0,0,0,2616,0,9702,0,0,0,0,0,0,0,0,83489,0,13193,0,0,0,0,0,0,0,0,2956,0,534,114,0,0,0,0,0,0,2763,0,0,0,0,0,0,0,0,77977,3491,6193,0,9040,0,0,0,0,0,1221,16685,1734,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10214,0,0,0,0,0,0,4585,2638,27700,0,5059,0,0,211,0,4,0,0,0,0,0,13202,0,0,13,41,64,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,738
"lm137 mapping",5378,131,0,0,0,3682,0,0,0,0,0,3059,0,0,0,0,0,0,0,113827,0,0,7489,14323,0,586,17722,0,0,0,0,0,0,2070,0,5609,0,0,0,0,0,0,0,0,14673,0,0,0,0,0,0,0,0,0,0,0,68431,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,11182,3965,2796,0,8466,6103,0,0,0,7265,17413,787,3441,16922,0,0,0,0,0,0,0,0,0,15921,0,0,0,0,0,0,0,0,0,0,0,9310,0,0,0,0,0,15533,6177,2870,59075,0,13793,0,0,9408,0,9,0,3325,0,0,0,5607,0,0,16,50,163,0,20292,0,0,0,15,23077,511,0,0,0,0,0,0,0,0,0,2400
"lm138 mapping",3699,7578,5194,0,0,0,0,0,0,0,54717,2887,0,0,0,119886,0,0,0,0,0,6732,4041,5965,0,402,1687,0,0,0,0,0,0,5906,0,0,0,0,0,0,0,0,0,0,6037,0,0,0,0,381,0,2512,271,117,0,18061,0,44305,0,0,0,0,0,3809,0,0,0,0,0,0,0,0,478,2121,0,0,11240,0,0,0,0,0,3536,503,3419,3787,0,0,0,0,0,0,0,0,0,0,0,196626,0,0,0,0,0,8023,0,0,0,12843,0,0,0,0,0,0,3900,65,197,0,3371,0,0,2273,0,4,0,0,0,0,0,962,0,0,6,0,130,0,1364,0,1399,0,0,1466,0,57705,0,0,0,0,0,0,0,0,1701
"lm139 mapping",40,2182,0,0,0,0,0,0,0,0,0,3508,0,0,0,0,0,0,0,0,0,0,44951,0,1,182,0,0,0,0,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23152,583,0,0,669,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,0,8010,6306,97,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415,1087,220,0,0,8243,274,0,0,0,30,0,0,0,0,0,4813,0,0,20,0,43,0,0,0,0,0,0,31095,0,0,0,0,0,0,0,0,0,0,1315
"lm140 mapping",5571,0,0,0,0,21021,0,0,0,0,0,1842,0,0,0,56980,0,0,0,0,146915,4289,2156,3173,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,17226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99513,0,0,0,0,144,3357,4694,0,0,0,0,0,3385,4305,4482,12764,18194,11526,0,0,0,0,0,0,0,0,35400,0,0,0,0,0,0,0,0,0,0,0,0,992,0,0,0,0,0,8761,1327,1077,0,0,1223,0,0,3,0,4,0,0,0,0,0,6223,0,0,5,75,14,9405,19213,0,0,19291,28,7767,18807,0,9713,0,0,0,0,0,0,0,1274
"lm141 mapping",16668,542,0,0,0,0,0,0,0,0,0,10513,0,0,476834,0,0,0,0,1121335,0,10721,0,0,0,0,14154,0,0,0,0,68921,0,7973,0,0,0,0,0,0,0,0,0,0,26371,0,0,0,0,0,0,0,0,380,0,4238,0,1586,0,0,0,413,2636,2963,0,0,6880,0,0,0,0,0,0,7753,8290,0,9186,9606,0,0,0,60,32564,13505,191,54431,0,0,68982,0,0,0,44877,0,0,489,90112,1419,0,0,0,0,0,0,0,0,5143,0,0,0,0,0,0,6487,17629,0,0,0,34307,87,0,3068,0,84,0,0,0,0,0,12995,0,0,74,0,149,0,0,0,931,0,0,77255,0,18548,0,0,0,0,0,0,141,0,3249
"lm142 mapping",0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8020,0,0,660195,14172,0,0,0,924979,0,0,1341,0,0,1150308,0,0,0,1138,0,0,0,0,0,66241,0,0,0,0,9275,0,0,0,0,0,37572,0,0,0,0,0,1719,0,0,0,0,0,0,0,0,0,1801,2873,0,0,0,0,0,3651,0,5773,8718,0,1442,0,0,0,0,0,0,0,0,0,0,244,518,0,0,0,0,0,0,0,0,0,4459,0,0,0,0,0,7404,300,199,0,0,0,0,0,0,0,0,0,0,0,0,0,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm143 mapping",1419,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,194,0,7009,594,836,2121,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,5412,0,0,3545,0,0,0,0,2485,0,4284,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,18865,3052,0,0,0,0,0,0,0,0,1433,2917,10314,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18766,0,0,0,0,0,3604,526,537,23,0,511,0,0,2572,0,0,0,61269,0,0,0,3005,0,0,0,61,5956,0,0,0,1949,0,127,90,0,513,0,0,0,0,0,0,0,0,1321
"lm144 mapping",2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978,1812,1628,186,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6587,0,0,0,0,0,48,0,4179,0,0,0,0,0,119239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,24,392,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579,1928,136197,0,0,9136,0,156276,0,0,0,89714,0,0,0,0,0,0,0,0,400,31,0,0,0,0,0,0,358,0,0,0,0,0,133,0,0,0,323,1784
"lm145 mapping",0,11789,0,0,0,0,3094,0,0,0,0,4664,0,0,0,0,0,0,0,0,0,5159,0,1544,918,0,34,0,0,224,0,0,0,0,0,1557,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,86892,0,0,0,0,0,38498,0,0,0,0,0,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,232,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,974,0,0,1,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"lm146 mapping",1664,30605,20315,0,0,4386,2768,0,0,0,0,44528,0,0,43004,86907,0,0,15402,75333,0,27258,11127,18880,0,935,21625,0,0,0,0,0,0,9041,0,0,0,0,0,0,0,0,0,0,8735,0,0,0,0,0,0,0,2791,0,0,0,0,0,0,0,0,0,0,37365,0,0,0,0,0,0,0,0,0,5445,6474,0,0,0,0,0,0,0,6306,14640,5126,9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20685,7901,0,0,0,0,0,19188,0,2694,20595,0,12433,0,0,6271,0,0,0,0,0,0,0,12528,0,0,0,53,75,12804,0,0,0,29088,2638,0,214,0,0,0,0,0,0,0,0,0,0
"lm147 mapping",24405,8832,0,0,0,0,3221,0,0,0,0,44615,0,0,0,0,0,0,0,0,0,4803,1531,9422,261,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0,0,0,0,296,0,0,0,0,60132,1484,0,0,0,0,0,81,0,2299,0,0,0,0,0,0,0,0,14595,3177,5509,0,0,0,0,0,27944,0,7075,9729,0,31158,0,1321,0,0,0,0,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,6157,0,0,0,0,0,4252,210012,0,0,0,0,197362,0,0,0,69738,0,0,0,0,0,323,0,0,2066,0,14,0,2347,0,446,0,242,17705,0,8032,0,0,0,0,523,0,713,1904,1226
"lm148 mapping",1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33124,0,0,772,0,0,0,0,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,19,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2242,0,0,0,514,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336
"lm149 mapping",0,37,0,0,0,0,0,0,0,0,0,2807,0,0,0,0,0,0,0,0,0,2472,0,726,198,267,0,0,0,0,0,0,0,4476,0,0,0,0,0,0,0,0,0,0,8215,0,0,0,0,9,0,0,0,0,0,0,70,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,59365,0,0,712,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289,0,0,0,604,0,24,1405,0,347,0,0,0,0,0,0,3,0,0,0,0,0,1924,0,0,1,1240,0,0,0,502430,0,0,0,0,462158,0,0,0,0,388,0,0,0,771,0
