"","I0A","I0B","I0C","I4","I5","I6","I7","I8","I9","A1C","A1E","A1F0","A1F1","A1F2","A1M","A1O","A2C","A2E","A2F0","A2F1","A2F2","A2M","A3C","A3E","A3F0","A3F1","A3F2","A3M","A3O","A4C","A4E","A4F0","A4F1","A4M","A4O","A5C","A5E","A5F0","A5F1","A5M","A5O","B1C","B1E","B1F0","B1F1","B1F2","B1F3","B1F4","B1F5","B1M","B1O","B2C","B2E","B2F0","B2F1","B2F2","B2F3","B2F4","B2F5","B2M","B2O","B3C","B3E","B3F0","B3F1","B3F2","B3F3","B3F4","B3F5","B3M","B3O","B4C","B4E","B4F0","B4F1","B4M","B4O","B5C","B5E","B5F0","B5F1","B5M","B5O"
"B1O",0.642961881997575,0.644556237829173,0.642536188750136,0.64600685819685,0.644921221316247,0.650012924634845,0.694707957447898,0.766418685632918,0.8255575992802,0.720442379181763,0.706525649197091,0.645049397614894,0.704301486060168,0.691004121819209,0.704039157724747,0.767885116382008,0.892491614308322,0.884538305795373,0.64560440609934,0.841873610048739,0.856977782883816,0.792107671118434,0.824637319917267,0.837684122634269,0.644258786428903,0.787175380516585,0.850349372766764,0.835371252221507,0.813906747980962,0.880355469319868,0.648952678181515,0.660643065677153,0.880068031731038,0.82481259184506,0.870725441130896,0.765798892592757,0.854485583533497,0.642913669501362,0.786687940797926,0.819561126865084,0.88636975491182,0.236124202745158,0.327690825850973,0.643549395070654,0.605665756129748,0.534084874056289,0.351247852481438,0.427922858030845,0.200335994811094,0.327961827178,0,0.838610723159713,0.847491037504286,0.645515790634096,0.726130385096082,0.862434487051435,0.86531106681981,0.868023411849082,0.838497016473609,0.841574023237816,0.854352787418764,0.800226167903275,0.834918058343806,0.643632978658874,0.632374176303148,0.778153480133491,0.749753134214589,0.70155167311263,0.767419514054459,0.83295585822761,0.782342246723856,0.775756841745986,0.877082835213492,0.643583904814965,0.7839439906944,0.647824597872063,0.881190813738829,0.640920144031887,0.748070226703604,0.642791921923953,0.670540558392183,0.722634163972715,0.741142411439176
"B2C",0.771985559056994,0.773882968785983,0.771517084458679,0.773784058859306,0.771441666435899,0.772244398773392,0.797383562861452,0.863996564432629,0.833857259344853,0.806146961341104,0.81647962978676,0.775178593108305,0.821322342870495,0.804488289346243,0.819642794627584,0.819729226252398,0.873165155236203,0.891479283663028,0.773347118631149,0.867627828478052,0.879280474527651,0.816323050138317,0.873108468925373,0.879947267397801,0.770727488858604,0.822022079999763,0.842378535231797,0.889300226937871,0.873828080582106,0.890685971590991,0.817020265914127,0.778209236697749,0.890855604324008,0.835035787839969,0.896377745861369,0.817060386166525,0.886598217960502,0.774529190268848,0.844380678115233,0.888592470993888,0.858335244308599,0.829109849674526,0.834768133016569,0.77439249053461,0.833127905237872,0.845628429321376,0.840791305982775,0.8539783315802,0.834384953491239,0.842437264109773,0.838610723159713,0,0.381101830640716,0.773378318165082,0.63196658077907,0.383139609526001,0.389445393969483,0.32338710209809,0.0880298519775208,0.355150336952089,0.144444352138253,0.864053594189494,0.864143093868136,0.774558488466441,0.767511029122774,0.877904757803067,0.876316738341127,0.866520151950615,0.856533594531937,0.861264002954933,0.863733523673698,0.838022295135998,0.88688101186927,0.773409842851367,0.847739380160899,0.777339294949701,0.893969513409514,0.772933527485068,0.81658778762396,0.774711731559643,0.788181493901232,0.82367703854099,0.808959477630166
"B2E",0.774011677095229,0.776021409851365,0.775873097457767,0.778704765789909,0.77493411454576,0.778003721006023,0.818467332335575,0.856758461818095,0.817416016054208,0.814283699048859,0.819972135526263,0.77743427228301,0.823672140695462,0.813792680020493,0.828596283180841,0.838964468774288,0.88763639265037,0.893429611343356,0.776303938878152,0.86723827423284,0.876809296795533,0.850956883457329,0.8801490980507,0.882222941530488,0.77287044336762,0.815600232419461,0.841228149715701,0.894808608698504,0.880799375050605,0.881600077828122,0.815233406970434,0.78448656087175,0.892355186006694,0.816222899483804,0.895890409303754,0.850814694883992,0.888918028712334,0.777443468641671,0.868369193268027,0.891614619827063,0.878838424575693,0.842539446246758,0.844403177545771,0.776384071128356,0.839195125311375,0.861766722369731,0.8519822743326,0.864136052175133,0.845537963049673,0.853724170555892,0.847491037504286,0.381101830640716,0,0.776567157637061,0.823852338060964,0.703813925010613,0.71246572853883,0.657249995708995,0.374073352888423,0.0406791439943845,0.336615744051827,0.857867746740859,0.853725543148881,0.777036553989306,0.771753196198894,0.874142561990225,0.872683725123619,0.868201648461704,0.852609134974018,0.85010279955768,0.860607864160907,0.844164975499405,0.876304816119227,0.775648932722018,0.84794594042063,0.782566352115015,0.892550597082524,0.777165720632725,0.822048226179882,0.777801756939135,0.787936820772687,0.819647291610207,0.797140513506746
"B2F0",0.0360205030509309,0.031107676049146,0.0314310875478807,0.046357653713953,0.0533280656324923,0.0959954662530547,0.337534740161596,0.638405586470475,0.785891173476756,0.440042212009185,0.404145453111462,0.026890323880893,0.442017071960488,0.381856029712244,0.419741807045563,0.56426394214603,0.83396862304628,0.852133267284805,0.0517521225486569,0.730055773228094,0.811995006262917,0.607005541941257,0.802913648385785,0.818777921063934,0.0289091635086891,0.595688344891909,0.773383759577633,0.815927598640907,0.809471068446892,0.842733856943433,0.503905030328242,0.108701023860407,0.787326063016796,0.779181557902725,0.866584031349813,0.666954362304493,0.850980873610528,0.0236035189810391,0.596475673366605,0.813866378411526,0.861855010905597,0.607733671806099,0.607424394764014,0.0222900825400611,0.582806943596293,0.644622677809576,0.599921861939515,0.641979409229479,0.615047089120378,0.60263231655565,0.645515790634096,0.773378318165082,0.776567157637061,0,0.469583102120314,0.813189927364691,0.809372412650951,0.813343828888057,0.774484689828052,0.776094701605581,0.785091605505586,0.749826053900737,0.747310013465651,0.025245917158743,0.0775438203628396,0.745098670872965,0.793164147855975,0.764131789973723,0.739087847962806,0.748652808113376,0.757812234808438,0.602024961068993,0.770876857845544,0.0207728332159517,0.616357424364082,0.127910633889477,0.848095630612687,0.122059663401305,0.595665475319856,0.0185431302352042,0.290833070388046,0.512621614408042,0.42885455249048
"B2F1",0.472328805710977,0.472195412400729,0.468585251422662,0.467534167607622,0.468709287623231,0.474868502130368,0.529456821882138,0.728814879545967,0.83079160478418,0.600926404684015,0.588054912775084,0.472246906095576,0.598500249976533,0.560306065042897,0.593076668743362,0.664354258181256,0.846133447532914,0.87926965101748,0.471434329145828,0.783470569823338,0.839151457886522,0.653278049076885,0.834460487690355,0.848978282871883,0.471909857657522,0.706662687186771,0.820822590614294,0.844424150870154,0.839503018893273,0.855153559212083,0.636421112824074,0.477563784464938,0.810587354817767,0.820953517418165,0.884681144157394,0.716462312971442,0.861619663939528,0.470273139278381,0.675089428016624,0.833960236551403,0.849298759691032,0.695021526065487,0.696064544553576,0.472198229221725,0.682061978080357,0.721512045478367,0.694880645432876,0.72801131107486,0.704439254161997,0.693757178820378,0.726130385096082,0.63196658077907,0.823852338060964,0.469583102120314,0,0.492995829801669,0.485446538169289,0.511287758095966,0.643544789482397,0.811306493001777,0.695395159394689,0.805218322391975,0.804485920546704,0.470484363651138,0.468661373276916,0.795613355892658,0.82161382165967,0.798502881222136,0.790908304748817,0.805097487294672,0.807833826455891,0.698892036741242,0.825925449055212,0.471578904647197,0.70356439679336,0.472073573047608,0.870941877958771,0.475053104476677,0.662075225147691,0.470145123890843,0.535166192260912,0.635271760353443,0.613570677842929
"B2F2",0.814295096860144,0.814818622754819,0.811520292181523,0.811733763712975,0.81110799201416,0.811501179304529,0.817231011805985,0.880642149308342,0.867257833217857,0.831168378580619,0.840964948785633,0.815329127998277,0.847145048600866,0.827326413698906,0.84033977232204,0.833388534677405,0.866430653243923,0.893857764867379,0.81385678285319,0.883425757447607,0.877658272021562,0.811564946887455,0.879241855974638,0.887796657160607,0.812891594418656,0.85426032987004,0.863788434973366,0.89050834907244,0.880090625791752,0.893823468392543,0.844781373214551,0.813152070899232,0.892525151470101,0.867099648372093,0.898288972243993,0.824751971812048,0.894177665400295,0.814019332812864,0.844655881864815,0.894410567614886,0.856828383324458,0.850974002679328,0.855158089148784,0.814822108550926,0.855580559871983,0.85031460627079,0.857191632913181,0.866748163741639,0.855733150619811,0.858680454045227,0.862434487051435,0.383139609526001,0.703813925010613,0.813189927364691,0.492995829801669,0,0.137542338070577,0.114140563757058,0.401090070963359,0.683278074421897,0.473872767769847,0.87290196569387,0.874007998126055,0.81421345422784,0.808201048533463,0.882784739903251,0.882652413341362,0.872735914182737,0.86556323482158,0.872520850143491,0.872596700409419,0.856204056692133,0.892368988311507,0.814072555350608,0.864042995126703,0.811723458915029,0.896887856162697,0.811404350496619,0.822545739942613,0.814071959122758,0.825921927679435,0.841299631621993,0.846278138938355
"B2F3",0.810509572474544,0.810797558468767,0.807087065267843,0.807791310362991,0.807477748392635,0.807637420503996,0.809049315811975,0.871061489006148,0.860452744879538,0.824854011761031,0.83529016037175,0.811978897542672,0.844385008903758,0.820939458250577,0.834060916736959,0.826248156811725,0.864332161885841,0.888829298912607,0.810619286641685,0.88419038653815,0.883552820008753,0.800523791411295,0.884185548966922,0.891562568496967,0.809744858794895,0.858727871011539,0.874472862929517,0.893896262102066,0.883327851843158,0.895376482361806,0.846793254976929,0.8094315672977,0.891512981378782,0.860491109755643,0.898435513169661,0.82343302398287,0.893737283210371,0.809950346175233,0.834026716914631,0.893220432093252,0.855831705755943,0.85541422170689,0.86119879111674,0.811188229040139,0.855251158633944,0.861549470359557,0.86282609715386,0.873148214845767,0.859818715942798,0.864537622435431,0.86531106681981,0.389445393969483,0.71246572853883,0.809372412650951,0.485446538169289,0.137542338070577,0,0.0858369671404334,0.412850050745422,0.691016614617476,0.490610928141723,0.87590435607645,0.876260037796045,0.810686916165996,0.804433027262488,0.884128414041487,0.885058300364753,0.875503940750557,0.869004617233249,0.874985055185702,0.875586000406412,0.852512905063977,0.892054428954515,0.810318744277708,0.861693988405059,0.808977534402042,0.895822160853198,0.808535684212833,0.825136789660284,0.810118676578373,0.823300656043929,0.843092106215824,0.846598135595527
"B2F4",0.814092593001759,0.8146993364262,0.811328217218968,0.811988324233522,0.811282980466502,0.811384538802443,0.817806380620504,0.878204213441599,0.861731601647777,0.830725383905157,0.840948383809619,0.815722318989814,0.848036218683018,0.827435936725776,0.841039040791177,0.83312649290076,0.868937734755926,0.89438552661951,0.814330625149565,0.884494524897088,0.885019967450513,0.809382804760728,0.884797475688966,0.891684159898756,0.812945824952225,0.858681295617551,0.869900577787331,0.895636521182704,0.884173042636902,0.895175918680818,0.846039473541573,0.813756222961606,0.894326604304826,0.860853486032185,0.898695621410658,0.821380602998163,0.886362839358734,0.814083894339138,0.839995180996865,0.888229293134789,0.847347189738167,0.858434537135709,0.863831961253638,0.815048898508418,0.857126541709101,0.862821961439542,0.866340586225408,0.875759278692925,0.862811407193114,0.868106847394533,0.868023411849082,0.32338710209809,0.657249995708995,0.813343828888057,0.511287758095966,0.114140563757058,0.0858369671404334,0,0.345843303736621,0.635429230007494,0.422973081310072,0.873118930705461,0.873541110762421,0.814547536665462,0.807928926614839,0.883243520038985,0.882816848314054,0.873875005829061,0.865970745808658,0.871542481798098,0.873023303534666,0.856161704574071,0.894194970843653,0.814206616378789,0.864450143265675,0.813156454298553,0.896902891974965,0.812428219503023,0.827802778093214,0.814338529176523,0.826180954724035,0.845666205028372,0.848062283462009
"B2F5",0.773234097074239,0.774856379699391,0.772913651014326,0.774702025469321,0.772330488192031,0.773550434869999,0.800002707755509,0.863539753776461,0.850386664952173,0.810198451887869,0.819091417970431,0.776066281533128,0.820920025218175,0.807266979643606,0.824068596593913,0.825108191409153,0.871940970827353,0.891836242268184,0.774456485665958,0.872020961557469,0.874131262667908,0.817780183754386,0.875445327996233,0.882727341293804,0.772314135413775,0.825687186546886,0.845340634615235,0.892628814224943,0.875822462126082,0.891469419169824,0.80928548523334,0.780008481854475,0.891853314586395,0.848177216766183,0.896412573546233,0.815360141576638,0.888351495237539,0.775460501863079,0.843935181464878,0.890206908157835,0.861751290839155,0.830887243854918,0.837213700973986,0.775489089150678,0.831736279528098,0.842395727035427,0.841962538627286,0.85146742465232,0.834189435135432,0.844949388060607,0.838497016473609,0.0880298519775208,0.374073352888423,0.774484689828052,0.643544789482397,0.401090070963359,0.412850050745422,0.345843303736621,0,0.351165258981927,0.107077116370817,0.850218578217501,0.850805963421893,0.775499207489309,0.768867834537478,0.866398330373343,0.865334609794131,0.855570220116885,0.841904402149726,0.847122749213141,0.851127734274327,0.840501490934136,0.888867807371374,0.774398208500508,0.846437177130153,0.778251395036088,0.895798496438315,0.774363019018738,0.820366640739255,0.775924362371507,0.788974154980881,0.824666906733693,0.815229300999427
"B2M",0.773539898907832,0.775588528434386,0.775165548626867,0.778244086764505,0.774595737827747,0.777431833648264,0.815819871612255,0.856699557918614,0.812018028348684,0.811907760526866,0.817973456839136,0.77705080341154,0.822552689412411,0.810908681499359,0.825896277717635,0.83631656684107,0.886754453082935,0.893693536718737,0.775749765985296,0.867252809551384,0.87527923552224,0.848419265867872,0.876143127176024,0.878612028235984,0.772589045008792,0.816125807134255,0.840633929882769,0.891297532500882,0.877353021434572,0.884136482322626,0.814644067298418,0.784204440374445,0.892770164020672,0.811823617527153,0.896130456191195,0.844070302645766,0.882238449902404,0.777047816964834,0.862825397782492,0.885427155298719,0.871201689533042,0.836086169440625,0.838290989436735,0.776000731230158,0.83647197657418,0.85564419991546,0.845777167774331,0.858302458603862,0.838953381394908,0.847583171918097,0.841574023237816,0.355150336952089,0.0406791439943845,0.776094701605581,0.811306493001777,0.683278074421897,0.691016614617476,0.635429230007494,0.351165258981927,0,0.316244043111117,0.85650224652432,0.853007595044714,0.776680083951797,0.770979916040149,0.872557339092724,0.871796341742697,0.866298428121333,0.850813852122956,0.849098480760434,0.858888571792864,0.845359067529844,0.882747897521391,0.775225296860654,0.848672681934435,0.78217137005994,0.894912919154997,0.776801082686875,0.823045391546258,0.777307865758414,0.789264279414812,0.820726123486291,0.797982901328376
"B2O",0.783327678750493,0.78521297113646,0.783771501013438,0.785709803843354,0.783213836562896,0.784385036991281,0.808507699871596,0.870860513712296,0.855351204269869,0.820490789855753,0.829061701473977,0.786233160035127,0.828438039916661,0.820535460188115,0.835038212991951,0.833680596203624,0.877189852706449,0.891233842877265,0.784363867578988,0.869816481900515,0.887102885113847,0.830462581026151,0.877030749146107,0.882854397425915,0.781889338226278,0.826196138393688,0.842634983727107,0.893522272432701,0.875833958761382,0.894961989872449,0.817285193050855,0.790671383385963,0.892649403609283,0.856170229317989,0.897744316531617,0.821634649778161,0.888473379145334,0.786245952402276,0.856767400979654,0.892486160665533,0.864628016617058,0.847948341720982,0.853009237218352,0.785752383929096,0.844332259667004,0.860764123204102,0.859538118814462,0.87009597131618,0.853468866232094,0.860948875313845,0.854352787418764,0.144444352138253,0.336615744051827,0.785091605505586,0.695395159394689,0.473872767769847,0.490610928141723,0.422973081310072,0.107077116370817,0.316244043111117,0,0.847669871904844,0.849898042067901,0.785937265872002,0.779734779579987,0.869019418895114,0.870129206269118,0.861467497544306,0.843171051908294,0.846345313956603,0.847835328696419,0.839687934415868,0.889378219703639,0.784838638495286,0.851366434238227,0.789862363884524,0.889408807155171,0.78537779387113,0.834471235139999,0.78669820576531,0.795418743670005,0.836308734979329,0.821610465233152
"B3C",0.752137213608765,0.750741982463984,0.749825241113976,0.751016474334158,0.751782925151396,0.755708510072386,0.758190667833535,0.801103713664489,0.863487176464251,0.785919433000159,0.777753380445788,0.75145688074439,0.763207065504651,0.773045265455649,0.793652940730834,0.832600573736324,0.894904997183344,0.874893380971011,0.750576875717333,0.85950945995188,0.889915997549494,0.825159657203683,0.875086064094336,0.884448935215974,0.750284773607325,0.785041872599248,0.840448205761777,0.892651554553138,0.866668667086725,0.883130446298263,0.643831945780071,0.755283498352417,0.891174870960108,0.881467087998429,0.893937891222744,0.837491165179384,0.885492765353353,0.750698919249444,0.830137940529206,0.891579081308116,0.895785545579752,0.792169397770319,0.788319167776998,0.751492338644425,0.772109891891916,0.825365520710486,0.795104840797459,0.817032064021476,0.806911900023225,0.793242119300403,0.800226167903275,0.864053594189494,0.857867746740859,0.749826053900737,0.805218322391975,0.87290196569387,0.87590435607645,0.873118930705461,0.850218578217501,0.85650224652432,0.847669871904844,0,0.231524942454377,0.751234903790491,0.739282464422045,0.415644346695128,0.607929187988291,0.551103200067309,0.201217436565718,0.234595811390017,0.146420131002719,0.817634013899267,0.88277407125688,0.75026050213317,0.830486269271969,0.753650911276934,0.887703026499303,0.759679439864077,0.835621008515092,0.751160928769626,0.747852210472181,0.818204637848947,0.81010726881439
"B3E",0.750336427972161,0.74762452785691,0.74847367893179,0.747422882703387,0.749637480813144,0.751664983502396,0.757620016244652,0.773400054521071,0.871806287236093,0.799706496000808,0.789119076034655,0.749433618286176,0.763243771801996,0.777323108458415,0.802541932320085,0.839717155377943,0.893671122873729,0.879572598118925,0.749133110891869,0.863817171911819,0.889121910680788,0.829355344528255,0.876712771364117,0.884010133337628,0.748157916822948,0.788107890698092,0.843961033368979,0.893079370177455,0.87101720401071,0.882139825835228,0.67317900977396,0.751313892371261,0.889271651306297,0.871549111795105,0.895400545700365,0.843929447400881,0.884495485876251,0.748961891113409,0.81548256073226,0.892196190087701,0.895292988028112,0.815924843142279,0.806309505664406,0.749389366417644,0.812661526889848,0.838331447924334,0.812596749661503,0.833199641769098,0.831811289003166,0.811065529992778,0.834918058343806,0.864143093868136,0.853725543148881,0.747310013465651,0.804485920546704,0.874007998126055,0.876260037796045,0.873541110762421,0.850805963421893,0.853007595044714,0.849898042067901,0.231524942454377,0,0.749597787303031,0.737638040414106,0.431449064744562,0.649778466451458,0.607943104863062,0.26836189950763,0.0808532384559738,0.351431406576571,0.82043935475599,0.873400268793047,0.748296268130751,0.830148547734841,0.755170916525149,0.891835681861609,0.756930388813138,0.825852424272376,0.748452005506677,0.743326380560235,0.80405026605638,0.784990835445436
"B3F0",0.0350977124401717,0.0335625121796934,0.0345601883175661,0.045145635716367,0.0511788906481955,0.0941289930656337,0.338053649705899,0.641893201381992,0.786373020527228,0.437096368526955,0.400803415857614,0.0283786674497665,0.442896291586887,0.378941424467249,0.416073800388099,0.562253422403909,0.833018068710781,0.849723499812666,0.0535093477379587,0.72975742928677,0.811929309918582,0.604192481003989,0.803786183155201,0.819169730470157,0.0323393451048409,0.597389566951085,0.776003512895698,0.816306809178707,0.809028379360966,0.842132650494911,0.505073022846214,0.118522340836196,0.787795469706574,0.779520083998359,0.86677024706887,0.665468135663081,0.849273729021027,0.0256093783303886,0.596139774924191,0.811850423870511,0.860097948921457,0.606430171189463,0.606357081256949,0.0230132782818473,0.583366983825619,0.644655283398,0.599337315782669,0.641982930580826,0.613886698266907,0.601383638154445,0.643632978658874,0.774558488466441,0.777036553989306,0.025245917158743,0.470484363651138,0.81421345422784,0.810686916165996,0.814547536665462,0.775499207489309,0.776680083951797,0.785937265872002,0.751234903790491,0.749597787303031,0,0.0803550398935023,0.746404347124587,0.794493079475552,0.76537387438318,0.740928606332483,0.750694934757147,0.759138328455594,0.599997139688582,0.770146559197493,0.0235939088864486,0.615896420716371,0.126120692853574,0.846691310281485,0.120166596628648,0.595562927921218,0.025251916962985,0.289158829258747,0.512679060101367,0.431870772537101
"B3F1",0.0829200005406636,0.0805230839944335,0.0803788896506673,0.0867308771775663,0.0907159628330084,0.134724582166519,0.336683107713113,0.639345145013565,0.788921487804236,0.440799967067574,0.40467643114865,0.0830073294497839,0.446205471139266,0.381447889558923,0.418797149250171,0.564320644187058,0.839055720072002,0.847107363094274,0.0897270354556629,0.72838953604624,0.818516235237366,0.603941828394116,0.80448222816998,0.820095856375476,0.0796042026054151,0.606424101788496,0.779731511112712,0.818329249826368,0.81235793175347,0.841074784949386,0.475556271637558,0.145616338793947,0.789384865012191,0.778556056924631,0.868084625972137,0.667355616416471,0.849667234068845,0.0784296595409504,0.599360195049654,0.812970343902508,0.862380823475635,0.595812055612904,0.595649922694075,0.0791886441078114,0.566012750096949,0.644312276822702,0.590578180210905,0.636804808775206,0.604465346735896,0.591438772635612,0.632374176303148,0.767511029122774,0.771753196198894,0.0775438203628396,0.468661373276916,0.808201048533463,0.804433027262488,0.807928926614839,0.768867834537478,0.770979916040149,0.779734779579987,0.739282464422045,0.737638040414106,0.0803550398935023,0,0.72626365893112,0.767311721040745,0.737456377529309,0.721768536933285,0.739314955363732,0.746519702994322,0.609043155173852,0.772467909446207,0.0774091599338222,0.615024489749147,0.145580530421682,0.850482781396845,0.138872185439701,0.595043273543495,0.0764487730055096,0.299868988864186,0.511941828371511,0.434577703821626
"B3F2",0.745766887300062,0.744501093117755,0.743474881168084,0.742805380203382,0.743389363591787,0.75118989620145,0.751192679758757,0.782063871413403,0.864614486925136,0.816973628894375,0.812918701582768,0.747498095158589,0.775968781020335,0.798089242341407,0.821614007157624,0.854260132108308,0.8926524494042,0.866257352181419,0.746307309310113,0.865566567343731,0.88907075329432,0.845842170666093,0.885170051935344,0.884958423203792,0.746263735328687,0.830021484492442,0.873695631426909,0.892246955070577,0.872937740674632,0.873701470246825,0.486538733056075,0.751362500020423,0.888851054872077,0.864051712335727,0.890746289602544,0.839362866497241,0.884668340864188,0.745326755001506,0.809881923750092,0.889538389127491,0.894198644175413,0.768692660137565,0.761018622014376,0.746949426122865,0.651354954297464,0.811263850210066,0.768601200070568,0.788749898241604,0.780608778470126,0.768918083060218,0.778153480133491,0.877904757803067,0.874142561990225,0.745098670872965,0.795613355892658,0.882784739903251,0.884128414041487,0.883243520038985,0.866398330373343,0.872557339092724,0.869019418895114,0.415644346695128,0.431449064744562,0.746404347124587,0.72626365893112,0,0.391241415009533,0.368448532936221,0.283874752092964,0.406043281893244,0.464751008397755,0.829663747194344,0.88056455869237,0.745279499190578,0.829241422857226,0.752481936600712,0.89435519185421,0.755919546972573,0.845182075488098,0.745710839952568,0.76619328389521,0.815097807509072,0.799188302413638
"B3F3",0.791737166781176,0.792039217931625,0.790083222876087,0.791721057427183,0.791141677685127,0.804154503332161,0.802454778128337,0.807430337753109,0.876846502482053,0.838380890502439,0.842125550188688,0.795421024056455,0.82349403665827,0.836052387436086,0.848028823248745,0.863832767698417,0.897504088533447,0.860982266635372,0.793817631600872,0.877814772936741,0.892387847271544,0.85748392009578,0.887532991842586,0.89119238497986,0.794090100947375,0.844456101548233,0.87487702412533,0.896109700598519,0.881698243645863,0.864210446538069,0.366827199801433,0.798070384604001,0.891534615258556,0.885476493261716,0.890181884242683,0.869311974779336,0.889545412012415,0.792579807153663,0.834874932733279,0.895129026307457,0.896103256314551,0.760122687992419,0.758239733410262,0.794401658513054,0.513237306215797,0.824024468954094,0.769507117021949,0.778515110067257,0.761073458762222,0.769310354678753,0.749753134214589,0.876316738341127,0.872683725123619,0.793164147855975,0.82161382165967,0.882652413341362,0.885058300364753,0.882816848314054,0.865334609794131,0.871796341742697,0.870129206269118,0.607929187988291,0.649778466451458,0.794493079475552,0.767311721040745,0.391241415009533,0,0.111849227498968,0.449378991997271,0.636977820365871,0.60667614006861,0.853851571397099,0.889051175622439,0.793208413199448,0.845808157840372,0.7974126867857,0.89582143012298,0.79824757188628,0.857237182755953,0.794001410572355,0.803831011336386,0.841291354051221,0.847127000515876
"B3F4",0.762764151931579,0.763447022315891,0.761058057574595,0.762960954065792,0.762683162923941,0.775194533990431,0.776412554300259,0.797284729096204,0.867728850401506,0.814126464566295,0.815813998219007,0.766270181388005,0.795884083230219,0.80751020289994,0.822767661569171,0.843127183191091,0.896074760677114,0.850087376881741,0.764866483007458,0.869049807621339,0.888527070298519,0.842810720164282,0.874920795747995,0.881562872353218,0.764960380346316,0.822907480402425,0.862254998034036,0.886619511887291,0.868330309743952,0.86782500801257,0.351594691641707,0.771042825499786,0.88881416988608,0.879223145172257,0.887160293263855,0.850810035554963,0.884052572807674,0.763546379897209,0.821199040445147,0.887821491661257,0.893034434793504,0.704250681310263,0.702959698167394,0.765417445416457,0.486805536281997,0.782637580261576,0.714540902049467,0.732906530838285,0.710745349995835,0.714063631323574,0.70155167311263,0.866520151950615,0.868201648461704,0.764131789973723,0.798502881222136,0.872735914182737,0.875503940750557,0.873875005829061,0.855570220116885,0.866298428121333,0.861467497544306,0.551103200067309,0.607943104863062,0.76537387438318,0.737456377529309,0.368448532936221,0.111849227498968,0,0.394191780536131,0.600798279887352,0.539925008501384,0.837469288567061,0.888118376554849,0.764066357170591,0.836578371836333,0.767927465316278,0.894960972576832,0.769486136371921,0.838367981442282,0.764897445835403,0.774520963770136,0.823497372635797,0.827774638809131
"B3F5",0.74054399330363,0.739412170564142,0.738262474467733,0.739149360846371,0.740049693300443,0.746456586640909,0.748791894398859,0.783811655347628,0.863100127323049,0.791358289737339,0.783674364568547,0.741381874037611,0.764143274333677,0.775415283396589,0.798123460962317,0.835142171469077,0.890526434965492,0.868228223237675,0.740664533995593,0.860787498933926,0.878937245579573,0.82311522707152,0.87254982207573,0.883091767979158,0.739834756280503,0.779378213934485,0.834087558524849,0.891639858535328,0.867390299088001,0.875579115142134,0.525505523588615,0.744377237146199,0.889671483329053,0.876104299079434,0.891405090795923,0.833763764047023,0.883884386200574,0.740007456931274,0.815093484321667,0.891069979652755,0.8939128218494,0.759460818280941,0.755837062247189,0.741184416950448,0.680105703091178,0.805757833894336,0.763785597874444,0.785425414585211,0.773397479743093,0.763823773822838,0.767419514054459,0.856533594531937,0.852609134974018,0.739087847962806,0.790908304748817,0.86556323482158,0.869004617233249,0.865970745808658,0.841904402149726,0.850813852122956,0.843171051908294,0.201217436565718,0.26836189950763,0.740928606332483,0.721768536933285,0.283874752092964,0.449378991997271,0.394191780536131,0,0.256173493198378,0.258868099304456,0.822353240935987,0.883614742668888,0.739496832380645,0.825258525471794,0.744491181897204,0.893940846513126,0.749237054007844,0.83133333277483,0.740348953757373,0.741077183086256,0.810485704286681,0.801604204234662
"B3M",0.751474996751373,0.748858836351511,0.749684189959951,0.748474049208018,0.750214989408378,0.752585349312057,0.757750752442827,0.780099310113894,0.867897049941297,0.800191530378222,0.788479960960048,0.750751219369429,0.76840212561699,0.778818511122692,0.801871188312244,0.838797636237087,0.893403576008507,0.878138660031001,0.750510981437411,0.861575911798527,0.889210473123033,0.823664006401985,0.873884710529773,0.879979131401315,0.749487902104383,0.790799832090042,0.845197058329009,0.889477448092183,0.868712807629432,0.883452076843846,0.66568428568813,0.752480156657703,0.890918333985422,0.871265597786063,0.895409963546203,0.836967901749796,0.876237487753909,0.750297274387877,0.811472100790164,0.885190071441791,0.887309561059593,0.815775089321449,0.805966905268026,0.750666019448902,0.811605112909793,0.838023631310216,0.812890845104708,0.833528840681356,0.830815221194922,0.811115935516952,0.83295585822761,0.861264002954933,0.85010279955768,0.748652808113376,0.805097487294672,0.872520850143491,0.874985055185702,0.871542481798098,0.847122749213141,0.849098480760434,0.846345313956603,0.234595811390017,0.0808532384559738,0.750694934757147,0.739314955363732,0.406043281893244,0.636977820365871,0.600798279887352,0.256173493198378,0,0.363552315280672,0.825752921711992,0.880095478973675,0.749527456700432,0.829624008711476,0.756269942803425,0.894602440120499,0.758169925862665,0.830026257333432,0.749865938522464,0.746791762403107,0.804773102246892,0.790247450431026
