,s34_vc5,s1_vc08,s10_vc08,s11_vc08,s12_vc08,s13_vc08,s14_vc08,s15_vc08,s16_vc08,s17_vc08,s18_vc08,s19_vc08,s2_vc08,s20_vc08,s21_vc08,s22_vc08,s23_vc08,s24_vc08,s25_vc08,s26_vc08,s27_vc08,s28_vc08,s29_vc08,s3_vc08,s30_vc08,s31_vc08,s32_vc08,s33_vc08,s34_vc08,s35_vc08,s36_vc08,s37_vc08,s38_vc08,s39_vc08,s4_vc08,s40_vc08,s41_vc08,s42_vc08,s43_vc08,s44_vc08,s45_vc08,s46_vc08,s47_vc08,s48_vc08,s49_vc08,s5_vc08,s50_vc08,s51_vc08,s52_vc08,s53_vc08,s54_vc08,s55_vc08,s56_vc08,s57_vc08,s58_vc08,s59_vc08,s6_vc08,s60_vc08,s61_vc08,s62_vc08,s63_vc08,s64_vc08,s7_vc08,s8_vc08,s9_vc08,s1_vc12,s10_vc12,s11_vc12,s12_vc12,s13_vc12,s14_vc12,s15_vc12,s16_vc12,s17_vc12,s18_vc12,s19_vc12,s2_vc12,s20_vc12,s21_vc12,s22_vc12,s23_vc12,s24_vc12,s25_vc12,s26_vc12,s27_vc12,s28_vc12,s29_vc12,s3_vc12,s30_vc12,s31_vc12,s32_vc12,s33_vc12,s34_vc12,s35_vc12,s36_vc12,s37_vc12,s38_vc12,s39_vc12,s4_vc12,s40_vc12,s41_vc12,s42_vc12,s43_vc12,s44_vc12,s45_vc12,s46_vc12,s47_vc12,s48_vc12,s49_vc12,s5_vc12,s50_vc12,s51_vc12,s52_vc12,s53_vc12,s54_vc12,s55_vc12,s56_vc12,s57_vc12,s58_vc12,s59_vc12,s6_vc12,s60_vc12,s61_vc12,s62_vc12,s63_vc12,s64_vc12,s7_vc12,s8_vc12,s9_vc12
lm129 mapping,323,177,0,0,0,0,0,0,1784,0,110,270,0,301,0,82,0,147,0,822,0,0,202,387,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1379,0,35,32,0,31,0,0,0,28,0,2,5,0,77,0,210,0,0,0,121,198,0,0,0,0,0,0,0,0,0,0,0,0,570,0,518,0,0,364,212,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,3784,0,0,0,467,0,0,1589,1325,0,0,3,0,216,0,0,2883,0,8295,2697,10461,0,2643,2867,0,0,0,0,272,0
lm130 mapping,978,707,0,0,0,0,0,0,1202,1257,295,0,0,2389,150,408,0,107,0,0,0,0,0,0,0,302,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,776,0,28,1441,404,251,0,0,72,4,0,0,15,39,38,0,0,0,1553,1049,515,652,0,0,0,9,0,52,0,0,0,0,0,305,3166,0,0,0,0,0,4984,0,0,0,0,0,1281,0,0,75033,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,9802,0,4909,27,0,6,0,0,0,16347,21369,9092,14247,0,3752,8052,0,0,0,0,225,0
lm131 mapping,734,542,0,0,0,0,0,0,912,247,548,134,0,9781,512,493,0,210,410,67,0,0,153,0,0,94,0,0,0,81,6,0,0,0,0,0,0,0,0,0,0,751,0,0,0,1357,46,0,0,0,3,0,2,3,0,0,250,2,1285,1838,1558,397,1327,0,0,0,0,0,0,0,0,0,0,0,0,33357,0,995,0,0,791,998,0,0,0,0,0,1743,0,0,0,0,0,0,0,0,0,37757,0,0,0,0,0,193,0,0,0,0,0,0,0,0,6,0,0,9767,0,10766,1342,11762,0,540,4702,0,0,0,0,4892,0
lm132 mapping,146,1,0,0,0,0,0,0,113,0,59,241,0,77,2941,27740,0,0,0,92,244,25,246,0,0,0,0,0,5,3,3,2,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,47018,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,6984,0,0,0,703,0,0,0,0,0,0
lm133 mapping,1626,3578,0,0,1143,0,636,0,1987,0,864,1168,403,792,1050,711,0,0,1580,0,728,247,11,0,448,3750,0,126,416,90,0,18232,0,0,2515,0,0,0,0,0,0,7069,0,119,140,454,303,0,6972,269,264,0,5,14,362,144,1589,1083,7159,1418,1079,2598,910,0,0,0,20,0,669,0,0,0,0,0,0,0,0,1381,0,769,0,33914,0,0,0,3293,0,926,0,0,0,0,0,0,996,0,0,0,0,439,0,0,0,33,0,0,0,3494,0,0,48,0,33,0,2630,6061,1275,10129,17053,24884,0,10140,12693,0,0,0,515933,401,0
lm134 mapping,437,431,0,0,0,0,0,0,669,0,0,0,0,0,0,1,0,1,0,84,0,0,0,343,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1156,0,57,10,1,44,0,0,0,7,0,6,21,27,0,0,0,1934,1759,0,375,276,0,0,0,1646,0,22,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,335,154,6632,0,0,2248,3144,0,0,0,0,169,0
lm135 mapping,1399,1188,0,0,0,4485,0,0,3315,85,160,151,0,31111,168,313,0,40,0,36,1353,0,9,7984,0,3730,59,9,465,163,18,11852,0,0,1229,0,0,0,0,327,0,1991,0,16,14,3,78,0,0,0,185,0,2,9,0,119,187,15,0,1065,0,957,127,0,0,0,38739,0,0,0,0,0,0,0,0,0,0,3754,0,0,0,1413,0,0,0,1309,0,0,0,0,0,0,70,0,0,0,0,18695,9664,0,0,0,0,258,0,0,0,0,0,0,85,0,47,0,4455,0,0,0,6974,7743,0,14171,7462,0,0,0,0,519,0
lm136 mapping,1255,1510,0,0,0,0,779,0,4683,132,2314,0,0,1055,322,595,0,170,0,1,0,0,0,0,527,2531,39,28,205,171,18,1,0,0,356,0,0,0,0,0,0,4870,0,157,74,1528,549,0,263,250,69,0,4,50,117,330,126,560,0,0,0,1172,2297,0,0,0,11,0,2122,0,0,0,0,0,0,0,0,5393,0,0,528,501,0,0,0,15248,0,0,0,0,2966,0,0,0,4664,0,0,0,1647,1833,0,0,0,3314,0,0,0,806,0,0,15,0,1881,0,0,0,3113,24125,9196,4631,0,11259,8577,0,0,0,0,1091,0
lm137 mapping,1399,3386,0,0,7779,0,5603,3724,3152,192,28,101,147143,1082,5543,706,0,178,527,17,0,0,8667,1524,0,6880,408,121,432,137753,363,22560,0,0,0,0,232,0,2836,0,10342,5056,0,1921,58,419,203,0,0,0,117,0,7,27,54,87,148,36,1320,0,0,2051,1101,0,0,0,11,3600,55,0,0,1738,0,0,0,0,0,0,0,0,370,486,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,0,0,0,29,0,9,0,0,0,239,13556,15546,9385,0,3647,7395,0,0,0,0,0,0
lm138 mapping,860,1857,0,0,0,0,0,0,529,0,0,0,0,583,19,22,0,0,0,0,0,0,0,0,0,2318,0,142,466,1,79,0,0,328,0,0,0,0,0,0,0,508,0,96,10,0,187,0,0,90,129,0,2,14,0,165,86,172,1402,0,0,1295,1461,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1064,0,3,385,294,0,0,0,37897,0,0,0,0,0,0,30,0,1023,0,0,0,0,19726,0,0,0,515,0,0,0,0,0,0,32,0,355,0,0,0,1950,19355,12605,9230,0,7651,4212,0,0,0,0,0,0
lm139 mapping,347,412,0,0,0,0,0,0,831,0,362,0,0,862,31,299,0,23,212,1,0,0,0,0,686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3099,0,180,143,437,144,0,0,185,2,0,3,3,86,0,0,109,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,887,630,3928,0,0,3125,0,0,0,0,0,0
lm140 mapping,676,2669,0,0,0,0,0,0,1035,323,178,200,0,535,32,751,0,57,0,64,240,776,156,0,0,3180,4,33,0,175,121,0,0,196,0,0,0,0,0,239,0,2230,0,59,21,0,30,0,0,0,0,0,2,2,0,62,298,2,0,0,0,1088,0,0,0,0,24,331,0,0,0,0,0,0,0,2266,0,494,0,0,1457,0,0,0,0,839,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,23176,0,0,0,14,0,5,0,0,0,0,7393,4766,10286,0,3685,5181,0,0,0,0,123,0
lm141 mapping,1943,1307,0,0,0,0,0,1573,1454,65,48,0,0,71,24,399,0,0,1345,0,1372,0,0,0,0,3101,21,36,138,271,133,142,0,0,399,0,513,0,0,0,0,4400,0,312,171,952,340,0,525,231,583,0,5,70,126,152,14839,591,0,4707,2370,967,470,0,0,0,53,383,12,0,0,0,0,0,0,0,0,8988,0,0,334,1523,0,0,0,1627,0,1734,0,0,0,0,92,0,2569,0,0,0,315,2221,0,30082,0,605,0,0,0,0,0,0,93,0,321,0,0,0,300,31020,15683,16864,0,10676,14566,0,0,0,0,182,0
lm142 mapping,384,186,0,0,0,0,0,0,1570,17462,302,139,0,338,49,81,0,0,0,0,0,0,357,0,0,2727,0,58,334,55,65,170,0,0,256,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1071,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,175,0,0,0,0,0,0,10,0,28011,0,0,0,64,3230,692,0,0,4608,3346,0,0,0,0,0,0
lm143 mapping,638,130,0,0,0,0,0,0,459,0,220,342,0,0,303,226,0,454,0,0,0,154,0,0,406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,112,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,41261,0,0,781,0,0,0,0,1020,0,1112,0,0,0,0,38,0,764,0,0,0,0,1526,0,0,0,0,0,7134,0,0,0,0,31,0,60,0,0,0,2,3592,15541,7678,0,2810,3808,0,0,0,0,239,0
lm144 mapping,397,505,0,0,0,0,0,0,849,0,54,0,0,645,17,459,0,0,0,66,0,0,179,0,0,1593,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,352,0,7,26,0,60,0,0,0,0,0,0,16,0,84,0,1,0,0,0,425,0,0,2188,0,187,0,29,0,0,0,0,0,0,0,206731,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,1,0,0,0,0,3699,364,1927,0,1104,2779,0,0,0,0,72,0
lm145 mapping,145,13,0,0,0,0,0,0,0,0,0,0,1213,0,0,0,0,0,0,1,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,4,0,0,0,0,3374,0,1832,0,1608,766,0,0,0,0,0,0
lm146 mapping,1109,1700,9614,6573,2783,30005,21581,5801,4297,95,66,0,11246,875,166,367,0,0,0,0,0,0,110,10920,0,841,6,23,0,11,120,36,0,0,34504,2219,0,0,0,0,0,1159,0,23,23,34518,36,0,0,0,82,0,5,21,0,8,47529,1679,1328,1428,0,1290,37117,10495,7006,0,0,541,29,0,0,0,0,0,0,0,0,0,0,0,774,47116,0,0,38661,2766,0,2929,0,0,0,0,0,0,1938,0,0,0,482,4068,0,0,0,2319,0,0,0,0,0,0,10,0,213,0,0,3465,1206,7276,3177,5264,0,10195,8857,0,0,0,0,2787,0
lm147 mapping,638,979,0,0,139,0,0,0,1463,96,754,350,155,2218,145,1005,0,60,996,0,0,187,9352,0,0,997,0,20,0,1,665,9,0,288,0,0,0,0,0,0,0,3208,0,21,85,983,145,0,0,57,1,0,3,32,49,33,234,171,1609,0,0,788,400,0,0,0,0,240,0,0,0,0,0,0,0,1198,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,3865,0,250,3396,3773,0,2167,3978,0,0,0,0,0,0
lm148 mapping,272,0,0,0,0,0,0,0,810,0,0,0,0,475,119,187,0,0,0,40,0,0,360,0,0,3046,0,34,0,0,0,141,0,0,0,0,0,0,0,86,0,23,0,0,0,0,0,0,0,0,43,0,0,2,0,65,0,0,0,0,0,0,0,0,0,0,15,0,0,0,69,0,0,0,0,0,0,477,0,71,0,191,0,0,0,0,0,682,0,0,0,0,0,0,618,0,0,0,0,37788,0,0,0,0,0,13,0,0,0,0,7,0,7,0,18738,0,0,4292,6541,105,204558,2765,1579,0,0,0,0,0,0
lm149 mapping,303,2413,0,0,0,0,6088,0,2,0,0,0,765,0,1,6,0,0,0,0,0,0,1,0,0,818,0,12,0,0,899,2,0,0,0,0,0,0,0,0,0,839,0,29,1,697,24,0,0,0,1,0,0,31,145,0,739,69,2892,0,1545,1816,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21476,0,0,0,26778,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,669,1976,0,0,0,7789,897,433,0,848,3569,0,0,0,61438,0,0
lm150 mapping,1279,553,0,0,0,0,0,0,1319,582,341,481,1,574,266,600,0,0,57,0,0,0,629,0,0,1254,2,1,995,0,65,0,0,0,0,0,0,0,0,0,0,3894,0,70,8,0,215,0,0,72,59,0,2,26,24,121,0,488,0,0,0,334,0,0,0,0,0,1844,0,0,0,0,0,0,0,0,0,61719,0,0,0,2419,0,0,0,0,0,0,0,0,1541,0,0,0,1703,0,0,0,426,649,0,0,0,2390,0,0,0,0,0,0,10,0,853,0,0,0,375,7111,3158,13078,0,1841,9694,0,0,0,0,697,0
lm151 mapping,267,125,0,0,0,0,0,0,111,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,803,0,0,46,233,0,17,0,217,0,0,0,0,0,0,0,1488,0,15,5,0,78,0,1444,0,79,0,0,3,59,163,0,586,0,0,0,109,0,0,0,0,3292,0,0,0,32962,0,0,0,2466,0,92781,0,0,14659,0,0,0,181604,0,0,0,0,53347,0,0,0,207951,0,0,0,802290,0,0,0,0,223231,0,0,0,85346,0,0,0,0,4323,0,2,0,18217,0,0,1201,0,1349,592114,399,1881,0,0,0,0,0,0
lm152 mapping,1079,1760,0,0,0,0,0,0,3256,130,82,108,0,8767,239,447,0,24,0,6,229,121,244,1874,2414,4508,59,34,252,0,234,495,0,0,0,0,0,0,0,0,288,3395,0,73,45,419,157,0,0,208,356,0,2,200,42,338,0,21,943,0,0,1233,423,0,0,0,4825,0,0,0,0,6782,0,0,0,0,0,481,0,0,758,199,0,0,0,0,0,0,0,0,0,0,31,0,866,0,0,0,0,0,0,0,0,2422,0,0,0,0,0,0,32,0,20,0,0,5206,0,23071,16195,23867,0,8665,5242,0,0,0,0,209,0
lm153 mapping,1257,678,0,0,0,4243,0,866,509,0,0,0,0,135,259,49,0,0,0,1,0,0,1,0,0,4658,0,160,1022,404,0,156,0,1809,0,0,0,0,0,0,0,1940,0,8,23,0,39,0,0,0,101,0,0,8,0,0,0,86,0,2601,0,575,485,0,0,0,7,0,0,0,0,0,0,0,0,882,0,648,0,0,245,1536,0,0,0,0,0,0,0,0,1088,0,0,0,2167,0,0,31509,345,0,0,0,0,687,0,0,0,0,0,0,4,0,12,0,0,0,1395,14809,4859,10595,0,5578,5203,0,0,0,25369,224,0
lm154 mapping,642,3182,0,0,0,0,0,0,262,0,0,0,0,1614,2,30,0,0,540,0,0,125,373,0,0,696,0,0,22,21,0,64,0,0,605,0,0,0,0,0,0,1190,0,67,19,0,279,0,0,0,170,0,0,0,37,255,147,51,0,0,0,2206,1418,0,0,0,0,0,47,0,0,0,0,0,0,2072,0,398,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,1738,0,0,0,1307,2935,0,0,0,0,0,0,0,378163,0,0,8,0,118,0,0,0,3668,3470,3284,7923,0,6630,5092,0,0,0,0,704,0
lm155 mapping,693,541,0,0,0,0,0,0,1230,0,0,6488,0,250,51,8,0,62,0,67,0,0,48,0,0,807,0,18,0,3,58,568,0,0,0,1334,0,0,0,0,0,146,0,6,6,0,500,0,0,0,510,0,0,5,0,92,0,0,0,0,2195,426,0,0,0,0,3965,0,1447,1015,0,0,0,0,0,0,0,469,0,0,386,254,0,0,0,0,0,0,0,0,10026,0,37,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,23,0,13,0,0,0,89,13876,10594,9926,0,7895,5707,0,0,0,0,0,0
lm156 mapping,1072,1613,0,0,0,10342,0,0,2601,190,115,0,304,634,345,82,0,0,0,0,0,0,5,421,336,3430,16,58,1565,1,743,350,0,0,0,0,0,0,0,0,354,1761,0,327,146,0,334,0,0,75,585,0,6,81,184,188,0,497,1592,0,1172,1083,504,0,0,0,10,0,0,0,0,0,0,0,0,2446,0,3342,0,0,453,33,0,0,0,0,0,0,0,0,0,0,0,0,1849,0,0,65834,0,1964,0,0,0,249,0,0,0,0,0,0,15,0,7,0,0,0,0,10199,9715,15392,0,4048,8082,0,0,0,0,0,0
lm157 mapping,1095,4238,0,0,0,0,0,0,2080,1681,3002,0,0,159,100,165,0,0,0,146,750,0,0,0,271,741,0,7,388,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,133,84,0,273,0,0,99,4,0,3,94,129,282,0,599,0,1504,0,2765,373,0,0,0,29,0,10,0,0,0,0,0,0,0,0,2653,0,0,0,48,0,0,0,1515,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,30796,0,199,0,0,0,0,0,0,67,0,19,0,0,0,159,9899,9594,3213,0,7990,4658,0,0,0,0,274,0
lm158 mapping,1549,2697,0,0,0,0,7364,0,1892,205,4038,130,218,1775,242,13552,0,272,0,600,0,1674,633,0,388,4691,0,0,608,237,76671,49,0,595,11,0,0,0,0,0,0,5606,0,113,39,569,144,0,209,166,177,0,3,32,0,112,1784,123,1522,0,2942,1471,1572,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,401,549,0,0,0,54814,0,0,0,0,0,0,68,0,1542,0,0,0,0,9258,0,38814,0,0,0,0,347,0,0,0,80,0,159,0,0,0,3367,13149,4186,11561,0,8206,11802,0,0,0,53834,382,0
lm159 mapping,750,18,0,0,0,0,0,0,125,0,0,0,0,139,14,21,0,0,0,0,0,8,0,0,0,2818,104,0,9,150,38358,100,0,0,11,0,0,0,0,319,0,397,0,7,2,0,123,0,0,0,25,0,1,12,0,76,146,7,0,1508,0,14,196,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,18301,9419,5264,0,484,2543,0,0,0,0,0,0
lm160 mapping,948,959,0,0,0,0,0,0,1218,500,1089,118,0,1279,552,909,0,0,0,62,640,6048,372,0,82509,2633,0,11,0,121,1,50,0,0,0,0,0,0,0,205,0,3005,0,260,45,649,15,0,222,183,94,0,0,37,32,2,297,1,1744,0,0,625,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,241,9421,5778,4085,0,1398,8389,0,0,0,0,0,0
lm161 mapping,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,114,0,0,3072,0,1795,738,0,0,0,0,0,0
lm162 mapping,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,84,0,95,1005,0,0,0,0,0,0
lm163 mapping,336,654,0,0,0,4121,0,0,666,0,136,0,0,241,72,106,0,1,0,0,0,0,3,0,517,700,0,0,0,1,1,6,0,0,749,0,0,0,0,0,0,316,0,22,23,605,61,0,0,0,17,0,1,6,0,132,352,19,1087,0,0,540,1607,0,768,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,0,0,0,0,0,0,2496,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,2,0,2,0,0,0,0,625,1045,5400,0,1492,1757,0,0,0,0,0,0
lm164 mapping,78,309,0,0,0,0,0,0,185,0,63,0,0,1820,27,2443,0,0,0,0,0,12,163,0,0,648,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,29,0,1,0,0,23,0,0,0,5,0,0,0,0,38,308,1,0,0,1261,248,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2894,0,0,0,931,0,0,0,0,0,0
lm165 mapping,338,204,0,0,0,0,0,0,364,0,0,0,0,0,29,1942,0,0,0,116,0,0,0,0,872,108,17,18,0,226,54,36,0,308,0,0,0,0,0,311,0,1200,0,0,16,0,24,0,0,0,4,0,0,3,0,0,0,1,0,1720,1081,163,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12770,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4798,2005,0,0,1499,1986,0,0,0,0,0,0
lm166 mapping,518,37,0,0,0,0,0,0,997,0,455,244,0,46,72,167,0,0,0,130,0,220,101,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,101,0,7,5,0,21,0,0,0,98,0,0,0,33,1,0,40,0,0,0,34,0,0,0,0,7,0,67,0,0,0,0,0,0,0,0,603,0,0,208,130,0,0,0,1373,0,2714,0,0,0,0,22,0,0,0,0,0,0,677,0,0,0,329,0,0,0,0,0,0,29,0,9,0,0,0,19668,1526,10572,5889,0,5985,3775,0,0,0,0,0,0
lm167 mapping,358,0,0,0,0,0,0,0,1016,0,0,0,0,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1618,4275,0,119,2388,0,0,0,0,0,0
lm168 mapping,1006,938,0,0,0,0,0,0,333,82,6,134,11,183,107,510,0,40,0,134,0,0,1,0,0,1493,0,37,8,858,64,3,0,0,0,401,0,0,0,0,297,1292,0,46,108,0,15944,0,943,107,198,0,3,72,357,327,0,685,1541,5161,0,664,0,0,0,0,7,0,44,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,19,0,1172,0,0,0,0,13221,6242,7216,0,7479,4125,0,0,0,0,0,0
lm169 mapping,292,1101,0,0,0,0,0,0,353,121,47,0,0,146,82,636,506,1,0,0,240,0,5729,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,112,0,0,0,3,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1164,5642,0,0,0,1415,0,0,0,0,0,0
lm170 mapping,629,425,0,0,0,0,0,0,450,0,56,0,0,368,412,144,552,69,0,0,420,0,724,0,0,3172,22,0,198,209,0,1,0,0,0,0,0,0,0,0,0,1175,0,90,5,0,37,0,0,0,66,0,1,0,0,1,0,84,0,0,2474,325,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,70,0,0,0,6859,0,3744,0,0,17307,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,22,0,17,0,0,0,0,7421,8190,6318,0,3435,4275,0,0,0,0,105,0
lm171 mapping,383,179,0,0,0,2770,0,0,333,0,21,0,0,374,39,119,0,0,0,0,0,238,2,0,0,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2853,0,39,20,0,55,0,0,0,113,0,0,0,39,0,176,43,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,548,0,0,385,418,0,0,0,0,0,0,0,0,0,0,0,301457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,1613,0,0,209,2345,785,0,2161,2447,0,0,0,0,302,0
lm172 mapping,482,386,0,0,0,0,0,0,66,0,68,0,0,201,22,45,0,0,0,0,0,0,0,0,0,4587,22,4,0,100,0,1637,0,0,0,0,808,0,0,0,0,1244,0,9,0,1,27,0,0,0,3,0,0,0,41,0,179,0,0,1560,0,313,0,0,2193,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,273,8939,1432,0,250,2440,0,0,0,0,0,0
lm173 mapping,620,413,0,0,0,0,0,0,1945,25334,8646,12215,1117,7407,34197,1553,6037,9455,2947,753,31680,693,19406,0,862,1188,0,12,0,30,5,123,0,0,1095,130,0,0,0,0,456,1644,0,12,28,22,2307,0,0,0,33,0,0,22,78,97,0,168,2367,1268,0,291,145,0,0,0,8,378,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,6,0,0,0,145,2047,5749,2327,0,2916,3281,0,0,0,0,0,0
lm174 mapping,801,357,0,0,0,0,2733,0,1054,146,93,0,3,1116,174,175,0,118,0,3,514,249,0,0,0,3223,17,0,6029,638,81,253,0,0,462,0,0,0,0,0,0,4056,0,120,73,0,3487,0,1095,0,163,0,1,24,42,1179,0,73,1202,1619,0,261,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,794,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,235,0,9,0,0,0,0,9776,3483,0,0,2453,4192,0,0,0,0,89,0
